Name,CW_M11977_Mandible,CW_NR1328_Mandible,CW_NR1609_Mandible,CW_M8752_Mandible,NHNW_B71_Mandible,CW_JM18942,NHNW_JM8466_Mandible,NHNW_SNC2_Mandible,SHNW_NR1326_Mandible,SHNW_M8827_Mandible,SHNW_M8774_Mandible,SHNW_M8951_Mandible
Y Mandibular patch 270,181.2128784,-50.33666382,-53.79351807,178.1570679,69.33413696,54.41410522,78.54640503,62.88547363,-34.91650696,162.1716309,-130.0498657,167.7907593
Z Mandibular patch 270,-829.6012695,-584.4619141,-918.1558594,-811.5589355,-1176.47041,-1159.95791,-1201.886133,-1436.327734,658.1429688,-783.0278809,-535.5500977,-549.1063477
X Mandibular patch 27,21.6044693,-55.14849854,-50.99801941,-113.4488281,-52.62281494,-45.73235779,-64.0586792,-51.5069458,-47.26166687,19.6830658,22.36031342,-120.9764404
Y Mandibular patch 27,165.1925049,-70.48647461,-66.75082397,161.0708862,55.98122559,41.67824707,61.94349365,46.55111084,-44.35915527,150.1223511,-151.4921753,145.3035889
Z Mandibular patch 27,-841.9456055,-576.9730469,-910.3272461,-790.7452637,-1167.610938,-1151.441797,-1206.310742,-1430.428223,663.8572754,-790.7989746,-545.3379883,-523.7489746
X Mandibular patch 269,104.6864868,44.03495483,49.0229187,-16.12667999,58.36409912,53.48912964,47.89130249,44.38323364,46.28536377,107.6331055,111.2428467,-17.41877289
Y Mandibular patch 269,177.8427368,-48.81472168,-50.87550659,174.6082031,60.81121216,47.51895447,78.2225769,59.30466919,-36.19941406,165.2827515,-125.0548584,172.49552
Z Mandibular patch 269,-807.2292969,-565.4720215,-896.4857422,-795.8589844,-1157.92373,-1140.925293,-1173.316211,-1417.222363,679.240918,-756.326709,-507.7065918,-535.935498
X Mandibular patch 268,107.805249,40.36799927,45.12637024,-26.14983215,45.74668884,44.61096497,44.53302917,33.76079407,39.83377075,109.2162231,113.117688,-26.1328949
Y Mandibular patch 268,162.2930176,-72.10950317,-74.77791138,155.4167847,40.49025269,31.16185913,52.44302979,40.02912598,-57.10437012,142.5551514,-147.3596802,147.8257324
Z Mandibular patch 268,-827.4908203,-584.435498,-914.3201172,-819.218457,-1181.64043,-1162.375,-1199.159863,-1439.630469,659.221875,-773.215625,-525.0528809,-551.4151367
X Mandibular patch 267,105.4784546,38.13113098,40.41941223,-34.71980591,34.46956482,35.48545532,37.01452942,27.18913574,34.5664917,102.9020142,110.6213989,-32.55402222
Y Mandibular patch 267,133.7033569,-101.3088623,-103.845459,129.7295532,10.50965347,4.026023483,21.19915314,16.25603485,-79.61300049,123.3185059,-173.0780029,120.7411255
Z Mandibular patch 267,-835.2555664,-588.1465332,-917.2765625,-825.7249023,-1189.347363,-1170.232031,-1208.729199,-1448.718359,652.8294922,-777.9305176,-528.5785156,-554.4561523
X Mandibular patch 266,73.54924316,7.578148651,5.790585327,-60.90681152,-0.178100002,4.727954865,0.211596465,0.608394623,1.800978661,69.90073242,81.39703979,-53.64906616
Y Mandibular patch 266,90.86863403,-149.030481,-148.1745605,84.28618774,-36.05555115,-43.41278381,-27.46637268,-28.74753113,-125.8320923,76.07752075,-220.6134766,74.2242981
Z Mandibular patch 266,-827.8180664,-564.542041,-897.9693359,-806.5111816,-1167.522363,-1152.91709,-1200.796582,-1436.680371,664.8133301,-769.8539551,-518.24375,-530.5125488
X Mandibular patch 265,80.83012085,14.95038147,13.89601288,-53.6678894,7.968023682,11.68715897,8.49773941,7.098022461,8.484764862,76.87944336,88.19550781,-47.45011597
Y Mandibular patch 265,93.62885132,-144.8600708,-144.4016479,87.79528809,-33.55715942,-40.24779053,-24.077211,-25.79312439,-121.6993774,79.66411133,-216.3017578,78.37883301
Z Mandibular patch 265,-826.5380859,-566.1687012,-899.0813477,-809.1958496,-1169.967383,-1154.30957,-1201.291406,-1437.74209,664.2534668,-769.5530273,-517.7794434,-533.7615723
X Mandibular patch 264,121.238501,58.87844238,61.14730835,-9.966177368,62.53865356,58.66168213,58.04766235,48.14559631,52.29210205,117.3005493,124.1002319,-9.103733063
Y Mandibular patch 264,164.524231,-68.95361328,-73.91928711,156.6147705,39.51639709,31.7254425,56.00376587,42.14247742,-55.65169067,147.6919067,-143.7674316,151.1070435
Z Mandibular patch 264,-817.4415527,-578.4305176,-907.352832,-816.597998,-1175.696875,-1156.503125,-1189.746875,-1433.23584,664.8806152,-763.0208496,-513.4823242,-546.7678223
X Mandibular patch 263,121.7652466,57.68366089,58.47495117,-16.54786682,56.56358643,53.15217285,55.04000854,44.20556641,49.3723999,116.2298218,123.8208252,-11.16578369
Y Mandibular patch 263,141.0158081,-93.27868042,-96.55980835,135.7099609,16.02283936,10.73265305,29.23313904,22.00771637,-73.47631836,132.0283936,-162.9727417,129.0112427
Z Mandibular patch 263,-822.1857422,-578.203125,-907.5366211,-820.3895508,-1179.814551,-1165.028125,-1193.735547,-1439.242969,660.2452637,-765.0055664,-515.279541,-548.0654297
X Mandibular patch 262,103.4561768,35.5815033,41.40999451,-29.94933167,44.31444397,41.56062927,37.33851624,31.97719727,34.93597717,104.9797852,108.4400146,-29.97189331
Y Mandibular patch 262,173.4087891,-56.54848022,-60.08526611,169.4241211,57.20535889,46.0259613,70.20971069,54.97493896,-42.66982117,155.1933594,-134.739209,162.3877075
Z Mandibular patch 262,-823.8540039,-582.4611816,-912.8661133,-812.95,-1173.762305,-1156.639648,-1196.392676,-1434.214355,661.7552246,-773.2618164,-525.4130371,-549.3171875
X Mandibular patch 261,111.2978271,45.67686768,47.30943909,-29.07514038,42.70765686,41.79128113,43.03458862,33.61771851,41.07287292,108.8917236,116.4074097,-24.55579681
Y Mandibular patch 261,133.6609619,-100.6755493,-103.6589355,129.4349854,10.84456482,4.199375153,22.13864441,16.63208008,-78.40175781,126.3580688,-170.1733398,122.5772339
Z Mandibular patch 261,-831.6975586,-585.6039063,-913.9101563,-823.9142578,-1186.305566,-1167.68457,-1203.28457,-1445.607813,655.6535156,-772.548877,-523.2396484,-552.6237305
X Mandibular patch 260,93.21217041,24.94128876,28.29005127,-44.84686279,25.21371918,23.78082275,24.17114716,17.04678802,21.13123779,91.3060791,97.05144043,-48.81706848
Y Mandibular patch 260,154.5443237,-79.44962769,-80.33623047,151.1297607,35.87620239,28.24786987,45.88114624,36.75035706,-58.59200439,137.1647095,-156.2015137,141.0622803
Z Mandibular patch 260,-833.9350586,-588.6378418,-919.8070313,-817.8083496,-1185.409277,-1166.514063,-1210.863574,-1444.173047,651.867334,-784.1905762,-536.5847656,-552.3240723
X Mandibular patch 26,42.05612183,-33.58504944,-32.76263733,-92.97728271,-25.51311188,-19.09517517,-31.59226685,-27.50728149,-22.3021637,42.89173279,46.81170349,-98.16422119
Y Mandibular patch 26,182.8051392,-51.19723206,-51.57433472,179.3678101,75.93324585,60.15625,82.04956055,65.53504028,-29.14490967,164.6744995,-134.3002441,167.3147461
Z Mandibular patch 26,-840.3,-581.6066406,-917.3668945,-796.4700684,-1170.804199,-1156.863281,-1207.270605,-1434.954785,659.7164551,-793.415918,-547.9817383,-534.8216309
X Mandibular patch 259,93.21086426,31.77080994,31.21576538,-34.93807373,28.57715759,29.0486969,25.51147003,23.32822418,25.02678375,91.16124878,98.65929565,-33.82671814
Y Mandibular patch 259,116.0317261,-117.9658813,-116.8418091,112.4023804,-7.006340027,-15.60523071,3.95406189,-1.943182564,-96.50109253,104.0440918,-189.1812988,104.9372925
Z Mandibular patch 259,-812.5267578,-561.773584,-893.178418,-802.7861328,-1167.737988,-1150.155078,-1191.546582,-1431.849316,670.0478516,-763.3027832,-511.2240723,-532.4641113
X Mandibular patch 258,105.9963501,43.69963379,43.35700989,-30.45325623,39.26251526,38.47414551,39.00852661,32.07589722,36.49277954,103.8727905,111.0812744,-26.32536621
Y Mandibular patch 258,121.7301392,-112.6649902,-113.5496704,118.1371216,-3.45885849,-10.25474548,9.758989716,4.565755844,-90.71687012,112.212085,-184.5917358,109.9965088
Z Mandibular patch 258,-824.5451172,-578.626123,-906.5738281,-817.5373535,-1178.496875,-1161.288281,-1197.974414,-1440.351074,659.6375977,-770.2143555,-518.8799316,-545.7333496
X Mandibular patch 257,105.0143799,36.81561279,40.42548218,-33.73878479,34.23571167,35.6153717,37.63443298,25.7859436,34.89408264,102.629834,109.7981323,-33.11772156
Y Mandibular patch 257,141.5802734,-93.94244385,-95.72798462,137.3097168,19.14179535,12.23209991,28.72090759,22.9517868,-73.63071289,129.0206421,-165.6925659,127.950293
Z Mandibular patch 257,-833.6939453,-587.8137695,-916.381543,-823.7041016,-1188.885254,-1168.522363,-1207.813672,-1447.781348,653.9802246,-778.1544922,-528.5522461,-553.7290527
X Mandibular patch 256,78.86523438,14.5989563,14.24233246,-51.17678833,7.989532471,10.78475876,5.78229866,6.741040802,7.346871948,73.5743042,84.98239136,-44.34345093
Y Mandibular patch 256,86.11303711,-153.6000122,-151.0188843,78.8882019,-39.08218384,-45.69943542,-31.33455505,-31.15071716,-128.1407104,74.28557129,-220.7334961,71.65668945
Z Mandibular patch 256,-815.873291,-552.2200684,-887.2199219,-799.0205078,-1156.36709,-1141.827441,-1187.209277,-1426.801855,675.709082,-758.4251953,-505.1062012,-521.3312012
X Mandibular patch 255,89.31430664,25.25018311,24.54014282,-42.95339966,20.11047058,21.42286682,18.86558838,16.1872879,18.84647369,85.7781189,96.65060425,-38.68996582
Y Mandibular patch 255,101.2246155,-134.5040894,-133.6661011,97.25774536,-23.60557251,-30.2756012,-12.93529053,-16.2109787,-112.050647,89.7039856,-205.7644287,89.06422729
Z Mandibular patch 255,-820.200293,-564.7943848,-896.7861328,-807.7955566,-1169.452637,-1152.863281,-1197.291797,-1435.398633,666.1266602,-766.7174805,-514.4363281,-534.7847168
X Mandibular patch 254,103.5098877,38.49138184,39.03092041,-35.0683197,33.69613953,33.73036804,34.42425537,27.20595703,32.170224,101.0835022,108.942749,-31.78774719
Y Mandibular patch 254,122.525769,-112.2900757,-113.9638184,119.2945557,-2.233910942,-8.689164734,10.35982437,5.434410095,-90.16929321,111.6348022,-185.3529053,109.5650146
Z Mandibular patch 254,-831.3908203,-584.0128418,-912.6200195,-822.2428711,-1185.177832,-1167.092383,-1206.155957,-1446.05166,654.8907227,-776.545166,-525.7330078,-550.4251465
X Mandibular patch 253,112.6114502,47.95327759,51.68196411,-18.12992554,56.02590332,52.18077393,51.57009888,42.66773682,46.68635254,113.8743652,118.0838867,-16.82476196
Y Mandibular patch 253,168.9199219,-61.49352417,-66.56282349,163.5130493,48.5940094,39.16818542,63.64194946,48.50630798,-48.24395142,152.069751,-138.3520264,157.5572388
Z Mandibular patch 253,-819.4492188,-579.3605469,-908.8474609,-814.0950684,-1173.648438,-1155.185742,-1191.202539,-1432.416992,664.0728516,-766.5549316,-518.6846191,-549.4751465
X Mandibular patch 252,120.2446533,55.44995117,57.82245483,-14.91199493,57.8005127,54.33521118,54.47877197,43.88483276,49.74495239,115.7953003,122.5679688,-12.32700882
Y Mandibular patch 252,157.0716675,-78.031073,-81.96829224,149.2304199,32.00558167,25.34351196,46.49009094,34.80201721,-62.41430054,141.6666138,-150.5059082,142.8695435
Z Mandibular patch 252,-822.7956055,-581.273584,-910.2318359,-820.4598633,-1180.117285,-1161.828027,-1194.818262,-1437.793945,661.1230957,-766.5417969,-517.2136719,-549.4815918
X Mandibular patch 251,94.05811157,23.99633942,33.08561096,-38.24330139,33.57609863,29.14862671,22.03972778,21.6419693,25.13947754,94.11593628,96.65671387,-44.70233765
Y Mandibular patch 251,185.4872314,-45.55157471,-48.63887329,182.9744629,74.25617065,60.20105591,86.46483154,68.21715698,-29.7455658,166.0219727,-124.7095093,173.7398193
Z Mandibular patch 251,-825.1413086,-581.2874512,-914.4517578,-808.1960938,-1170.841699,-1156.076074,-1197.432715,-1432.85752,662.2938477,-778.3665039,-530.5182617,-546.0665527
X Mandibular patch 250,116.5847534,57.57595215,63.428125,-3.531695938,67.1637085,62.68973999,58.93618164,51.55534668,54.56884155,115.0841309,121.8807739,-5.686362457
Y Mandibular patch 250,174.3557861,-56.55317993,-59.94439087,167.0245239,50.85733948,38.64456482,69.97328491,52.08378906,-44.87586365,157.6892822,-132.2133667,164.4025635
Z Mandibular patch 250,-804.9723145,-566.446582,-897.3878906,-803.952002,-1162.439648,-1144.480957,-1175.665039,-1420.748535,675.2262695,-754.1615234,-504.6452148,-537.8024414
X Mandibular patch 25,49.60289001,-15.31323547,-18.31635437,-80.9772644,-21.48687286,-15.06550598,-23.65456696,-18.97554779,-18.38097992,49.10472412,59.15773926,-75.09586182
Y Mandibular patch 25,95.96516724,-143.2933228,-140.5836182,90.11868286,-25.35188446,-34.60474548,-20.02063446,-21.76385803,-117.1872925,83.79190674,-214.3677979,79.74280396
Z Mandibular patch 25,-826.5987305,-558.5643555,-892.1268555,-795.2756836,-1161.301855,-1147.54834,-1198.18252,-1431.550098,670.1574219,-771.1916992,-519.5025391,-521.4179199
X Mandibular patch 249,88.74541016,26.13954468,25.9663147,-39.48878479,23.31353607,23.80390167,19.3859726,18.78145294,20.21586914,85.6125061,95.0510498,-36.77792053
Y Mandibular patch 249,103.0049316,-131.4271118,-129.1863281,99.80288696,-19.12562103,-26.45338135,-8.79955368,-13.27526703,-108.0228394,93.78306885,-200.286084,93.7114624
Z Mandibular patch 249,-810.2127441,-554.9271484,-888.0832031,-799.2491211,-1161.405176,-1144.786035,-1188.232129,-1428.053906,673.7583984,-759.6904297,-507.0312988,-527.5845703
X Mandibular patch 248,74.31115112,6.981655884,5.429206467,-62.81050415,-0.743013239,5.210230637,1.330805969,0.122552896,2.08902874,71.43874512,83.13135986,-57.25787964
Y Mandibular patch 248,100.4422974,-138.9364502,-140.0137817,93.64572144,-28.08287048,-35.77953491,-18.38276367,-21.82892914,-117.6459229,83.73988647,-213.7649414,82.62199707
Z Mandibular patch 248,-835.6589844,-575.5744629,-907.6436523,-813.8822266,-1178.154297,-1161.835156,-1210.095703,-1444.320215,656.7243164,-778.1598145,-528.0221191,-540.0469727
X Mandibular patch 247,75.21263428,7.287683868,6.204558945,-62.47045288,0.09623583,6.016115952,2.378603363,0.28552072,2.906181908,72.82495728,84.26182861,-58.20412598
Y Mandibular patch 247,106.8802979,-132.3976929,-134.4244995,98.91591797,-22.05905914,-30.51035767,-12.62571259,-16.73570862,-112.8030273,88.42033691,-208.7125732,87.36104736
Z Mandibular patch 247,-837.7385742,-580.2425293,-911.6140625,-816.8702148,-1182.761719,-1165.893457,-1214.162891,-1447.406836,652.9486816,-781.5765137,-532.0875977,-544.4268555
X Mandibular patch 246,69.61506958,11.3574028,10.1931015,-50.47867432,7.448394012,9.518541718,0.500129795,5.265074539,6.076300812,66.60702515,77.28321533,-41.9159668
Y Mandibular patch 246,79.53952637,-162.0150391,-157.8838989,66.41254272,-45.16238403,-50.95171204,-39.97773743,-37.93826599,-133.2407837,71.18945923,-222.906543,67.53251953
Z Mandibular patch 246,-798.073584,-532.9949219,-868.059082,-780.4664063,-1136.51582,-1122.997656,-1165.308008,-1409.603711,694.5679199,-741.1772949,-485.1333008,-501.1535156
X Mandibular patch 245,100.7409424,31.46951904,35.66882629,-37.4879364,28.30901489,30.55334778,33.83386841,21.01339111,28.93217163,97.71589966,104.6438354,-39.46482849
Y Mandibular patch 245,146.6460205,-88.9465332,-89.64176025,142.8848389,25.04625549,18.60341034,34.39124756,28.52320557,-68.63162231,131.0244019,-163.0175293,131.9714966
Z Mandibular patch 245,-834.2320313,-588.5544922,-917.9147461,-822.0293945,-1189.582129,-1168.99043,-1210.088184,-1448.304395,653.0824707,-782.2204102,-532.9440918,-554.4162109
X Mandibular patch 244,100.3935547,33.07481995,34.13495483,-39.71663208,28.14680786,29.26454163,30.24104614,22.66087494,28.19173279,97.56031494,106.2893311,-37.47359009
Y Mandibular patch 244,125.5791626,-110.1362915,-112.3049927,121.5845947,0.539298868,-5.766681671,12.19962769,7.396448517,-89.03815918,112.3199951,-184.6544067,110.5640381
Z Mandibular patch 244,-836.8341797,-588.300293,-917.8830078,-825.9063477,-1190.182324,-1172.04707,-1213.074805,-1450.548047,650.6807129,-781.4198242,-531.8486816,-554.4023926
X Mandibular patch 243,101.5969971,32.31485901,38.85362549,-33.29387207,39.42190247,37.0629364,34.0228363,27.7195282,31.6878479,101.9131042,106.434729,-34.99095764
Y Mandibular patch 243,171.4658936,-60.60414429,-63.29147949,166.9221313,54.93285522,43.71966858,66.63925171,52.40559692,-45.16246338,151.9414429,-138.1309082,158.7877075
Z Mandibular patch 243,-827.9174805,-585.395459,-916.2166016,-815.498877,-1178.872266,-1160.646875,-1201.644336,-1438.148242,658.4963379,-777.0438965,-529.7401367,-551.3765137
X Mandibular patch 242,93.61350098,25.79753418,28.39577332,-44.67523193,23.44178314,24.09887848,26.0437561,17.38640442,22.1869751,91.91604614,98.85404663,-47.64288025
Y Mandibular patch 242,146.4588135,-88.46331177,-89.4475647,142.9516602,26.24549866,18.86497192,35.46569824,28.71591187,-67.51184082,130.4374878,-164.2556396,132.2217651
Z Mandibular patch 242,-836.369043,-589.3669434,-920.675,-821.6393555,-1189.829785,-1168.966406,-1213.465137,-1448.413379,651.076123,-784.3054688,-536.6194824,-553.6788086
X Mandibular patch 241,113.3233887,47.85931702,51.34754028,-19.38667603,53.72615967,50.95475769,50.6513916,40.66886597,45.92658386,113.7813721,117.9921021,-18.4340683
Y Mandibular patch 241,163.6512939,-69.72042236,-73.77315674,156.730249,41.09301147,32.14179077,55.11866455,41.23928528,-55.84321899,145.5886353,-144.7579712,150.1638306
Z Mandibular patch 241,-822.5665039,-581.6932617,-910.6763672,-817.6644043,-1178.15127,-1158.987207,-1194.39209,-1435.853125,661.8503418,-768.4085449,-520.0495605,-549.8487305
X Mandibular patch 240,70.20697632,12.98301239,11.53736801,-48.68834839,6.392997742,10.05023804,1.576122379,6.020143509,6.612425232,66.61395874,77.08289185,-40.52192993
Y Mandibular patch 240,73.60357056,-167.6235962,-164.5340942,59.81091309,-51.39537964,-56.50023193,-46.7399292,-43.59518738,-138.5022583,66.33137817,-228.0915039,62.26629639
Z Mandibular patch 240,-795.8777344,-530.9464355,-865.2732422,-778.7025391,-1134.285254,-1120.943945,-1162.337305,-1407.543164,696.9304688,-738.4995117,-482.1423828,-498.557959
X Mandibular patch 24,55.109375,-4.528774643,-6.684742737,-67.18364868,-11.83348618,-7.876694489,-16.7182724,-10.10840149,-9.560851288,52.69299316,61.86430664,-56.71459961
Y Mandibular patch 24,72.50379639,-170.1938354,-165.6570923,57.94827881,-51.80148926,-58.56724854,-49.87087708,-45.20081787,-141.1426025,63.27835083,-232.8592529,57.41856689
Z Mandibular patch 24,-803.5757813,-534.3470215,-869.7951172,-779.3608398,-1135.48916,-1123.872461,-1167.965234,-1409.856836,694.244043,-745.2936035,-489.2413574,-497.2192383
X Mandibular patch 239,117.8379883,52.48551025,54.80512085,-19.77378998,52.87151489,49.97601624,50.75254211,40.2120575,47.24540405,113.8643433,121.0446777,-16.29953156
Y Mandibular patch 239,148.0557861,-87.23464355,-90.5821106,141.4455811,23.40111084,17.12462311,36.13316956,27.01274109,-69.28371582,135.4098022,-158.0476563,134.4609131
Z Mandibular patch 239,-826.3480469,-582.6232422,-911.5738281,-822.1027344,-1182.87041,-1165.108496,-1198.149414,-1441.272656,658.6793945,-768.6498535,-519.5046875,-550.711084
X Mandibular patch 238,90.23746338,28.01985779,27.65901184,-37.17953796,26.42499084,26.23376465,21.42370453,20.80509644,22.1464386,87.55963135,96.12739258,-35.63354797
Y Mandibular patch 238,110.2937012,-123.7852051,-121.69823,106.858374,-11.83080292,-19.59092865,-0.906114006,-6.49683075,-101.0479858,100.2768188,-193.2392456,100.7817505
Z Mandibular patch 238,-809.5074219,-556.3561035,-889.2005859,-798.8736816,-1163.030566,-1146.08125,-1188.705957,-1428.655762,673.2314941,-760.5849609,-508.156543,-528.6835449
X Mandibular patch 237,93.15673218,26.31933594,25.80166931,-45.17993164,19.92513275,22.14233856,21.85491791,16.10812836,20.86857605,90.65863647,100.5947876,-41.66513977
Y Mandibular patch 237,114.4341675,-122.7553589,-124.1564331,109.0969604,-12.41163025,-19.40926666,-0.96572504,-5.272734451,-102.065802,98.91005249,-197.8776001,97.62926636
Z Mandibular patch 237,-836.0848633,-584.9310547,-914.6761719,-822.4708008,-1186.927148,-1170.150684,-1214.765723,-1449.815527,651.3649414,-780.8853516,-530.699707,-550.8256348
X Mandibular patch 236,99.524646,36.03852234,35.86548157,-36.31559448,30.47984619,30.8932312,30.47188416,24.73766022,28.75844421,97.77617798,105.3984619,-32.7335144
Y Mandibular patch 236,117.1964966,-117.9227417,-118.6236572,113.5248535,-8.007181549,-15.03542938,4.640135193,-0.311386204,-95.92283325,104.9739014,-191.272168,104.0014893
Z Mandibular patch 236,-827.3273438,-578.7688477,-907.6686523,-817.7178223,-1180.469238,-1163.191992,-1203.839063,-1442.965918,658.0412598,-774.4069824,-522.5866211,-545.8574707
X Mandibular patch 235,83.57504272,23.3450592,22.81773682,-39.88192749,21.87631226,22.60309143,16.71780701,17.44012756,18.15603943,81.95511475,90.48873901,-36.81455078
Y Mandibular patch 235,103.1796387,-131.5800049,-127.5359863,99.52658691,-17.32731476,-25.104953,-8.189806366,-12.68848495,-106.7633057,95.36933594,-198.0992065,94.97156982
Z Mandibular patch 235,-802.9822754,-545.7250488,-880.4245117,-790.9759277,-1153.485938,-1137.094141,-1180.211914,-1421.314063,680.7848633,-753.6909668,-500.7092773,-520.2497559
X Mandibular patch 234,91.79436035,28.7478241,28.36587524,-38.88234253,24.62463989,25.31029968,22.09329376,20.05614929,22.25185242,88.94104614,98.45147095,-35.91690979
Y Mandibular patch 234,106.4528931,-128.253186,-127.2528442,102.9171265,-17.24816742,-24.51140594,-6.073728943,-10.73735733,-105.9177246,95.44650879,-199.1991333,95.41019897
Z Mandibular patch 234,-816.4493164,-563.1980469,-894.8595703,-805.6666016,-1168.327832,-1151.429102,-1194.613867,-1433.62207,667.9183105,-765.0690918,-512.6342773,-533.8700195
X Mandibular patch 233,111.9342529,48.85490112,48.5019165,-26.20513306,44.36727905,43.26389771,44.76932068,36.17955627,41.47701721,108.9763916,116.3325562,-21.38222351
Y Mandibular patch 233,126.8705078,-107.064978,-108.9056152,122.8933594,2.981473351,-3.83373909,14.91288147,9.977209473,-84.87322998,119.8648804,-176.9881104,116.099939
Z Mandibular patch 233,-825.09375,-579.8491699,-907.6518555,-819.3757813,-1180.022266,-1164.225977,-1197.096191,-1441.361719,658.8538574,-768.4079102,-518.5765137,-548.0898438
X Mandibular patch 232,107.6966553,42.36062622,43.21820984,-32.09870911,38.27571106,38.05372925,39.13450623,30.81573181,36.87654114,105.2126709,112.9742188,-28.05896912
Y Mandibular patch 232,127.0435913,-107.2305176,-109.5888062,123.5294189,3.178070641,-3.365301514,15.20727386,10.28740005,-84.89539795,118.561731,-178.5756104,115.0500244
Z Mandibular patch 232,-831.7074219,-584.9084473,-913.2443359,-823.2646484,-1185.446582,-1167.308301,-1204.099902,-1445.661328,655.0708008,-774.379834,-524.4484863,-551.6507324
X Mandibular patch 231,75.95186768,13.24258881,12.80817108,-51.56068115,6.822010803,9.668669891,4.095637894,5.719026184,6.219323349,71.0710083,82.20249634,-43.61011658
Y Mandibular patch 231,82.46953125,-158.9433716,-155.7466431,73.00097656,-44.09445496,-49.92035217,-37.13293457,-35.49994812,-132.4929443,70.60245361,-223.9028809,67.09932861
Z Mandibular patch 231,-812.2153809,-547.0792969,-882.5106445,-794.4376953,-1151.037793,-1136.636426,-1181.511523,-1422.257129,680.9336914,-753.7545898,-499.4009766,-515.5314453
X Mandibular patch 230,99.07885132,29.48512878,37.98007813,-33.99062195,38.39193726,36.09183044,29.65466309,26.6313385,30.78232117,99.23395996,103.5454346,-36.75717163
Y Mandibular patch 230,180.409729,-50.15039978,-53.09569092,177.5409668,66.61389771,54.16699219,80.05215454,62.58720703,-34.24940491,160.6901245,-128.9614014,169.2451416
Z Mandibular patch 230,-825.1019531,-583.3546875,-914.6697266,-810.6463867,-1172.835645,-1156.05957,-1197.963965,-1433.517871,662.3491211,-775.7566895,-528.4720215,-548.160791
X Mandibular patch 23,43.13734436,-33.23072815,-32.76488342,-95.20706787,-27.87833252,-23.68248291,-36.1310791,-29.10225525,-26.75637512,41.84611206,46.52323914,-98.43145142
Y Mandibular patch 23,162.3743042,-75.23458862,-72.19187622,156.6781494,49.24519043,33.99614868,54.51530762,43.79816589,-51.20599976,142.4767578,-154.5741577,143.1131592
Z Mandibular patch 23,-846.6524414,-587.0983887,-919.0285156,-804.3657715,-1180.933789,-1164.627734,-1217.240723,-1443.359961,653.8392578,-795.476709,-549.0348633,-538.7139648
X Mandibular patch 229,85.78374023,20.67681274,20.02130585,-47.79559631,14.57663116,16.94523621,14.37066956,11.89073715,14.26619568,81.91647339,93.02741089,-42.54960632
Y Mandibular patch 229,97.14251709,-139.8583008,-139.3605347,92.43450317,-28.77224731,-35.35432129,-18.76216431,-21.0908844,-117.1279907,84.54202881,-211.1467041,83.61793213
Z Mandibular patch 229,-823.453418,-565.7043457,-898.1496094,-808.8984863,-1169.921973,-1153.6875,-1199.417383,-1436.66709,665.0285156,-768.1082031,-516.1166504,-534.6382813
X Mandibular patch 228,74.37525635,13.57941742,12.84053192,-49.81279297,8.408983612,10.8569725,3.964386368,6.808367157,7.321659851,70.21311646,80.85567627,-41.9443573
Y Mandibular patch 228,82.62078247,-159.3296387,-155.2743408,71.43387451,-43.84473572,-49.6500824,-37.44718018,-35.82475281,-132.0757568,71.67637939,-222.6074463,68.20388184
Z Mandibular patch 228,-805.7364258,-540.5193359,-876.1895508,-788.2716309,-1144.627344,-1130.436426,-1174.130664,-1416.598535,687.1650879,-747.8267578,-492.8983887,-509.3529785
X Mandibular patch 227,94.70332642,25.98320923,27.09881592,-45.73353577,21.32825317,23.25691833,24.52362976,17.25928345,22.57174072,91.41113281,101.5451172,-43.98996887
Y Mandibular patch 227,126.2298462,-110.2427856,-112.5359131,121.5654785,0.831263638,-5.72688446,11.58636703,6.808673859,-90.03695068,110.9003418,-186.2338135,109.5733887
Z Mandibular patch 227,-839.5705078,-590.2329102,-920.5720703,-826.4628906,-1193.071973,-1174.928027,-1219.179102,-1453.865137,648.053125,-784.2381836,-536.2185059,-555.6131836
X Mandibular patch 226,72.41213989,13.18106689,11.93975754,-50.19416809,6.707032013,9.889572144,4.044681549,5.71096077,6.914911652,69.1375,79.58094482,-41.57462158
Y Mandibular patch 226,76.3074707,-165.9137695,-162.5747314,63.72548218,-51.37603149,-55.84943848,-45.51765442,-42.17168579,-138.3912842,65.78237305,-228.4486816,61.94281006
Z Mandibular patch 226,-804.4020508,-538.9441406,-873.7827148,-787.2041016,-1142.33623,-1128.228125,-1171.673438,-1414.575781,689.3888672,-745.5970215,-489.8466309,-506.2073242
X Mandibular patch 225,78.53068237,15.84243469,15.70862885,-48.61159668,10.59558792,12.34645462,6.001817322,8.556590271,8.388472748,72.8668396,83.88787231,-41.81151428
Y Mandibular patch 225,86.93404541,-153.2255127,-148.7817139,79.18959961,-37.45301819,-44.21563416,-30.27926636,-30.26870728,-126.5171875,76.63305054,-217.7897705,73.79258423
Z Mandibular patch 225,-807.898877,-543.9809082,-879.8027344,-791.4912598,-1148.856543,-1134.499219,-1178.61582,-1420.154688,683.0325195,-751.4675781,-497.6202637,-514.3112305
X Mandibular patch 224,112.6063232,53.45213013,59.15291138,-3.960171509,66.70164795,61.07983398,54.54581299,50.86763306,52.68816528,111.1210815,116.6774292,-7.17835083
Y Mandibular patch 224,177.7117065,-49.64612732,-51.74536743,172.1797974,59.05682983,44.4494751,77.33209839,57.24380493,-37.71954346,164.7469971,-125.308313,171.6977417
